interval_start_timestamp,visitors,pct_communicated
2025-10-15T00:00:00+00:00,1075,4.55813953488372
2025-11-14T00:00:00+00:00,1594,13.362609786700125
2025-12-14T00:00:00+00:00,1302,7.757296466973887
2026-01-13T00:00:00+00:00,1254,5.342902711323764
